,loss,anomaly_loss,misuse_loss,anomaly_binary_accuracy,anomaly_auc,anomaly_precision,anomaly_recall,misuse_accIgnoreBenign,val_loss,val_anomaly_loss,val_misuse_loss,val_anomaly_binary_accuracy,val_anomaly_auc,val_anomaly_precision,val_anomaly_recall,val_misuse_accIgnoreBenign
44,0.16249306499958038,0.014468997716903687,0.1480240672826767,0.9957493543624878,0.9991943836212158,0.996308445930481,0.9696606993675232,0.9233533143997192,0.653713047504425,0.024578219279646873,0.6291348338127136,0.9920992255210876,0.9971794486045837,0.9951231479644775,0.9672908186912537,0.9374259114265442
45,0.15979444980621338,0.013804106041789055,0.14599035680294037,0.9957993626594543,0.9994182586669922,0.9963099360466003,0.970059871673584,0.9205588698387146,0.6601155996322632,0.024443212896585464,0.6356723308563232,0.9924492239952087,0.9972197413444519,0.9953726530075073,0.9687129855155945,0.8931026458740234
46,0.1588647961616516,0.013496918603777885,0.14536787569522858,0.9960494041442871,0.9992475509643555,0.9963175058364868,0.9720559120178223,0.927345335483551,0.7105547189712524,0.023059824481606483,0.6874949336051941,0.9943494200706482,0.9973527193069458,0.9946988224983215,0.9784309267997742,0.9220194220542908
47,0.1550520807504654,0.0126048494130373,0.14244721829891205,0.9961994290351868,0.9995096921920776,0.9963220357894897,0.9732534885406494,0.9293413162231445,0.6324575543403625,0.022699231281876564,0.6097584366798401,0.9935493469238281,0.9972842335700989,0.9944390654563904,0.9748755693435669,0.9331595301628113
48,0.15168896317481995,0.01198527216911316,0.1397036910057068,0.9971495866775513,0.9996980428695679,0.9971567988395691,0.9800398945808411,0.9301397204399109,0.6811124086380005,0.022435232996940613,0.6586772203445435,0.9941993951797485,0.9972870945930481,0.9946949481964111,0.9777198433876038,0.929604172706604
49,0.15273301303386688,0.011524921283125877,0.14120808243751526,0.9967495203018188,0.9995221495628357,0.9967426657676697,0.9772455096244812,0.924950122833252,0.6819044947624207,0.02202744036912918,0.6598771214485168,0.9937993884086609,0.9972379803657532,0.9949238300323486,0.9755866527557373,0.8949987888336182
50,0.1508021354675293,0.010952917858958244,0.1398492157459259,0.9970995783805847,0.9997426867485046,0.9967519044876099,0.9800398945808411,0.9321357011795044,0.641257107257843,0.021484017372131348,0.6197730898857117,0.9943994283676147,0.9973567724227905,0.9944618344306946,0.9789049625396729,0.9291301369667053
51,0.15338453650474548,0.010512242093682289,0.14287230372428894,0.9974996447563171,0.999772846698761,0.9971648454666138,0.9828343391418457,0.9241517186164856,0.6604976654052734,0.02132364548742771,0.6391739845275879,0.9943994283676147,0.9973704218864441,0.9947000741958618,0.9786679148674011,0.929604172706604
52,0.15180884301662445,0.010056165046989918,0.141752690076828,0.9974996447563171,0.9997999668121338,0.996360719203949,0.9836327433586121,0.9285429120063782,0.661925733089447,0.020967606455087662,0.6409580707550049,0.9942994117736816,0.9973858594894409,0.9939831495285034,0.9789049625396729,0.9416923522949219
53,0.1587764173746109,0.009748988784849644,0.14902740716934204,0.9975996613502502,0.9998317956924438,0.9975698590278625,0.9832335114479065,0.9205588698387146,0.6622254252433777,0.021203594282269478,0.6410218477249146,0.9939494132995605,0.9973344206809998,0.9961259365081787,0.9751125574111938,0.9123014807701111
54,0.1466148942708969,0.009361224249005318,0.13725364208221436,0.9975996613502502,0.9998390674591064,0.996363639831543,0.9844311475753784,0.9289421439170837,0.6931484341621399,0.02122899703681469,0.6719194650650024,0.9944494366645813,0.9973105788230896,0.9951784014701843,0.9784309267997742,0.783598005771637
55,0.14507898688316345,0.009030502289533615,0.13604848086833954,0.9976996779441833,0.9998575448989868,0.9975718259811401,0.9840319156646729,0.9257485270500183,0.6669126152992249,0.02021048776805401,0.6467020511627197,0.9946494698524475,0.9973574876785278,0.9949446320533752,0.9796160459518433,0.9258118271827698
56,0.14383485913276672,0.008633519522845745,0.1352013498544693,0.9977996945381165,0.999863862991333,0.9971717000007629,0.9852295517921448,0.9261476993560791,0.6666484475135803,0.020422443747520447,0.6462259888648987,0.994599461555481,0.997397243976593,0.9949434399604797,0.9793789982795715,0.944299578666687
57,0.1439778059720993,0.008423149585723877,0.13555465638637543,0.9979997277259827,0.9998661279678345,0.9971762895584106,0.9868263602256775,0.9281437397003174,0.6972171068191528,0.019713658839464188,0.6775033473968506,0.9948495030403137,0.9973757266998291,0.9951876997947693,0.9803270697593689,0.7878644466400146
58,0.1483388990163803,0.008435227908194065,0.1399036943912506,0.997849702835083,0.9998750686645508,0.9987844228744507,0.9840319156646729,0.9269461035728455,0.6602177023887634,0.020221251994371414,0.6399964690208435,0.9949995279312134,0.9976081252098083,0.9893085956573486,0.9869637489318848,0.9393221139907837
59,0.14124612510204315,0.007986544631421566,0.133259579539299,0.9980997443199158,0.9999005794525146,0.9983838200569153,0.9864271283149719,0.93253493309021,0.6816294193267822,0.018707415089011192,0.6629220247268677,0.9951494932174683,0.9975836873054504,0.9928264021873474,0.9841194748878479,0.9170419573783875
